X,Y,Z,energy,LJ,Coulomb_ewald,Coulomb_real,Coulomb_fourier,alpha,tail_correction,k_vec
1.8335099686754737,1.7907676378047144,7.6056305809417575,-12012.21039923,21083.55610841,-33095.76650765,-36353.78525442,3258.01874677,0.341429,-14088.48938481,13;14;15
1.928541043914479,1.8909682844020037,8.096316424873482,8695.40899885,13265.27014566,-4569.86114681,-9977.47205442,5407.61090761,0.341429,-14088.48938481,13;14;15
2.0235721191534846,1.9911689309992933,8.58700226880521,1971861.56283861,1953336.84005823,18524.72278038,11141.7959797,7382.92680068,0.341429,-14088.48938481,13;14;15
2.11860319439249,2.091369577596583,9.077688112736936,4405796.43141599,4378954.36343242,26842.06798357,17839.18280816,9002.88517541,0.341429,-14088.48938481,13;14;15
2.2136342696314957,2.191570224193872,9.568373956668662,3216976.0716739,3192457.67479952,24518.39687437,14375.49178413,10142.90509024,0.341429,-14088.48938481,13;14;15
2.308665344870501,2.2917708707911615,10.059059800600389,763759.42850974,746159.70573553,17599.72277421,6856.05507903,10743.66769519,0.341429,-14088.48938481,13;14;15
2.4036964201095063,2.391971517388451,10.549745644532114,847829.93972825,838702.31003338,9127.62969487,-1674.6853243,10802.31501918,0.341429,-14088.48938481,13;14;15
0.6078187783655022,0.763073169938829,0.24534292196586313,-9102.16027092,1038.73737473,-10140.89764565,-19577.478727,9436.58108135,0.341429,-14088.48938481,13;14;15
0.7028498536045077,0.8632738165361185,0.7360287658975893,-18477.13073932,1210.79251522,-19687.92325455,-27690.9235287,8003.00027415,0.341429,-14088.48938481,13;14;15
0.7978809288435131,0.9634744631334079,1.2267146098293158,6531954.27911616,6562585.17955417,-30630.90043801,-36956.15852462,6325.25808661,0.341429,-14088.48938481,13;14;15
0.8929120040825186,1.0636751097306973,1.717400453761042,628002.97840217,655652.37616527,-27649.3977631,-32159.95002255,4510.55225944,0.341429,-14088.48938481,13;14;15
0.9879430793215241,1.163875756327987,2.208086297692768,1814225.66892705,1833374.48870963,-19148.81978258,-21807.36350479,2658.54372221,0.341429,-14088.48938481,13;14;15
1.0829741545605296,1.2640764029252762,2.6987721416244943,93001.0685636,107497.54407715,-14496.47551355,-15366.01245767,869.53694412,0.341429,-14088.48938481,13;14;15
1.178005229799535,1.3642770495225656,3.18945798555622,3182.73470364,15994.66457413,-12811.9298705,-12061.41587027,-750.51400023,0.341429,-14088.48938481,13;14;15
1.2730363050385405,1.4644776961198551,3.6801438294879465,-6561.08754062,5294.39002368,-11855.47756431,-9764.6033036,-2090.87426071,0.341429,-14088.48938481,13;14;15
1.368067380277546,1.5646783427171445,4.170829673419673,-10545.7395156,425.5701054,-10971.309621,-7929.3642376,-3041.9453834,0.341429,-14088.48938481,13;14;15
1.4630984555165516,1.664878989314434,4.6615155173514,-11435.97850457,-804.39894424,-10631.57956032,-7127.1965101,-3504.38305022,0.341429,-14088.48938481,13;14;15
1.558129530755557,1.7650796359117233,5.152201361283126,-6236.28997037,5479.52632778,-11715.81629815,-8315.12950885,-3400.6867893,0.341429,-14088.48938481,13;14;15
1.6531606059945625,1.865280282509013,5.642887205214851,110810.61565122,126395.66047627,-15585.04482505,-12895.43017319,-2689.61465186,0.341429,-14088.48938481,13;14;15
1.7481916812335678,1.9654809291063022,6.133573049146578,4282518.4448715,4307521.58840662,-25003.14353512,-23620.36352803,-1382.78000709,0.341429,-14088.48938481,13;14;15
1.8432227564725734,2.0656815757035916,6.624258893078304,12960.00937972,57996.23750153,-45036.22812181,-45476.63779979,440.40967798,0.341429,-14088.48938481,13;14;15
1.9382538317115787,2.165882222300881,7.11494473701003,66017.60684163,133438.31725688,-67420.71041525,-70047.279484,2626.56906875,0.341429,-14088.48938481,13;14;15
2.0332849069505845,2.2660828688981707,7.6056305809417575,106928.843143,138141.25912127,-31212.41597827,-36170.69129915,4958.27532087,0.341429,-14088.48938481,13;14;15
2.12831598218959,2.36628351549546,8.096316424873482,100445.28232341,64288.5937694,36156.68855401,28973.61330749,7183.07524653,0.341429,-14088.48938481,13;14;15
2.223347057428595,2.4664841620927493,8.58700226880521,3624303.44090362,3539808.76048766,84494.68041596,75438.07264033,9056.60777563,0.341429,-14088.48938481,13;14;15
2.318378132667601,2.566684808690039,9.077688112736936,3495801.46552646,3402060.30323231,93741.16229415,83353.69277545,10387.4695187,0.341429,-14088.48938481,13;14;15
2.4134092079066063,2.6668854552873285,9.568373956668662,1254058.40079187,1187304.46454898,66753.93624289,55684.97055582,11068.96568706,0.341429,-14088.48938481,13;14;15
2.508440283145612,2.767086101884618,10.059059800600389,3541471.88433677,3510898.03629218,30573.84804458,19486.41110343,11087.43694115,0.341429,-14088.48938481,13;14;15
2.6034713583846174,2.867286748481907,10.549745644532114,2213.86697425,-469.8369376,2683.70391185,-7822.82759695,10506.5315088,0.341429,-14088.48938481,13;14;15
0.807593716640613,1.2383884010322854,0.24534292196586313,-37054.98231701,1678.09341421,-38733.07573123,-46939.1140895,8206.03835827,0.341429,-14088.48938481,13;14;15
0.9026247918796184,1.3385890476295748,0.7360287658975893,-18648.00155456,1687.48012859,-20335.48168315,-26744.57960902,6409.09792587,0.341429,-14088.48938481,13;14;15
0.9976558671186239,1.4387896942268643,1.2267146098293158,7521422.33212904,7538368.31047887,-16945.97834983,-21460.08888591,4514.11053608,0.341429,-14088.48938481,13;14;15
1.0926869423576293,1.5389903408241536,1.717400453761042,1205322.11832375,1220998.92485433,-15676.80653057,-18315.98023903,2639.17370845,0.341429,-14088.48938481,13;14;15
1.1877180175966349,1.6391909874214432,2.208086297692768,131333.49770164,144591.94146805,-13258.44376641,-14131.05720007,872.61343366,0.341429,-14088.48938481,13;14;15
1.2827490928356404,1.7393916340187325,2.6987721416244943,2414.83868959,13820.63859796,-11405.79990837,-10692.27679441,-713.52311396,0.341429,-14088.48938481,13;14;15
1.3777801680746458,1.8395922806160219,3.18945798555622,-9930.8230845,442.36498471,-10373.18806921,-8323.29073004,-2049.89733917,0.341429,-14088.48938481,13;14;15
1.4728112433136513,1.9397929272133114,3.6801438294879465,-10989.0027617,-1231.37752567,-9757.62523603,-6696.33875599,-3061.28648004,0.341429,-14088.48938481,13;14;15
1.5678423185526567,2.0399935738106008,4.170829673419673,-11114.31023193,-1644.7288012,-9469.58143073,-5804.53111358,-3665.05031715,0.341429,-14088.48938481,13;14;15
1.6628733937916622,2.1401942204078903,4.6615155173514,-10719.84354062,-904.57223869,-9815.27130193,-6037.99207036,-3777.27923157,0.341429,-14088.48938481,13;14;15
1.7579044690306678,2.24039486700518,5.152201361283126,465.39831404,11869.96166235,-11404.56334831,-8077.71954141,-3326.8438069,0.341429,-14088.48938481,13;14;15
1.852935544269673,2.340595513602469,5.642887205214851,250277.07742232,265659.37895603,-15382.30153371,-13105.77395755,-2276.52757616,0.341429,-14088.48938481,13;14;15
1.9479666195086784,2.4407961601997585,6.133573049146578,9725977.06687092,9750150.84336424,-24173.77649332,-23526.18705756,-647.58943576,0.341429,-14088.48938481,13;14;15
2.042997694747684,2.540996806797048,6.624258893078304,273330.06155245,313733.64961687,-40403.58806442,-41863.38115114,1459.79308672,0.341429,-14088.48938481,13;14;15
2.1380287699866893,2.641197453394337,7.11494473701003,662181.84724211,703976.80698635,-41794.95974424,-45655.11464217,3860.15489793,0.341429,-14088.48938481,13;14;15
2.233059845225695,2.7413980999916268,7.6056305809417575,587953.0104185,563740.56077673,24212.44964177,17913.89364839,6298.55599338,0.341429,-14088.48938481,13;14;15
2.3280909204647005,2.8415987465889163,8.096316424873482,312261.55610462,186987.83701187,125273.71909275,116783.9709118,8489.74818096,0.341429,-14088.48938481,13;14;15
2.423121995703706,2.941799393186206,8.58700226880521,576464.50608649,360597.88353026,215866.62255623,205694.44913383,10172.17342241,0.341429,-14088.48938481,13;14;15
2.5181530709427116,3.0420000397834954,9.077688112736936,378239.43583241,181426.42641872,196813.00941368,185652.47140314,11160.53801054,0.341429,-14088.48938481,13;14;15
2.613184146181717,3.1422006863807845,9.568373956668662,10839018.75592867,10735409.94077375,103608.81515492,92229.35273151,11379.46242341,0.341429,-14088.48938481,13;14;15
2.7082152214207227,3.242401332978074,10.059059800600389,17556.15341622,-411.80996518,17967.9633814,7100.58142092,10867.38196048,0.341429,-14088.48938481,13;14;15
2.803246296659728,3.3426019795753636,10.549745644532114,-42680.42737107,-486.50476596,-42193.92260511,-51945.48692556,9751.56432045,0.341429,-14088.48938481,13;14;15
1.0073686549157237,1.7137036321257415,0.24534292196586313,7621628.73929514,7691262.09207349,-69633.35277835,-76412.77547475,6779.4226964,0.341429,-14088.48938481,13;14;15
1.102399730154729,1.8139042787230308,0.7360287658975893,4949481.92408492,4974141.01045373,-24659.08636882,-29476.12252885,4817.03616003,0.341429,-14088.48938481,13;14;15
1.1974308053937346,1.9141049253203204,1.2267146098293158,1430871.29703854,1444113.46711511,-13242.17007657,-16122.35084813,2880.18077155,0.341429,-14088.48938481,13;14;15
1.2924618806327401,2.01430557191761,1.717400453761042,141724.90537189,152363.19653284,-10638.29116095,-11717.11415517,1078.82299421,0.341429,-14088.48938481,13;14;15
1.3874929558717455,2.114506218514899,2.208086297692768,8109.6760798,17662.89119035,-9553.21511055,-9032.19443997,-521.02067057,0.341429,-14088.48938481,13;14;15
1.482524031110751,2.2147068651121886,2.6987721416244943,-8133.76459926,724.48935207,-8858.25395134,-6980.70965284,-1877.54429849,0.341429,-14088.48938481,13;14;15
1.5775551063497564,2.314907511709478,3.18945798555622,-9862.41417824,-1405.46476215,-8456.9494161,-5504.79291216,-2952.15650393,0.341429,-14088.48938481,13;14;15
1.672586181588762,2.4151081583067673,3.6801438294879465,-10017.6984708,-1704.48969489,-8313.20877591,-4618.96141405,-3694.24736186,0.341429,-14088.48938481,13;14;15
1.7676172568277675,2.515308804904057,4.170829673419673,-10245.87680306,-1760.21861906,-8485.658184,-4449.78558285,-4035.87260115,0.341429,-14088.48938481,13;14;15
1.862648332066773,2.6155094515013464,4.6615155173514,-9850.34492429,-710.42486465,-9139.92005964,-5241.58479555,-3898.33526409,0.341429,-14088.48938481,13;14;15
1.9576794073057784,2.715710098098636,5.152201361283126,2653.57566969,13143.07914585,-10489.50347616,-7278.74759512,-3210.75588104,0.341429,-14088.48938481,13;14;15
2.052710482544784,2.815910744695925,5.642887205214851,195205.54964511,207888.41634761,-12682.8667025,-10744.90041732,-1937.96628518,0.341429,-14088.48938481,13;14;15
2.1477415577837893,2.9161113912932146,6.133573049146578,3601067.76998562,3616187.58139777,-15119.81141215,-15008.73093296,-111.08047919,0.341429,-14088.48938481,13;14;15
2.242772633022795,3.016312037890504,6.624258893078304,843725.9326217,856077.29258889,-12351.35996719,-14501.09564064,2149.73567344,0.341429,-14088.48938481,13;14;15
2.3378037082618004,3.1165126844877933,7.11494473701003,1644137.99362555,1628696.83558472,15441.15804083,10809.36576239,4631.79227844,0.341429,-14088.48938481,13;14;15
2.4328347835008057,3.216713331085083,7.6056305809417575,1122430.37303199,1030477.19692805,91953.17610393,84900.01109087,7053.16501307,0.341429,-14088.48938481,13;14;15
2.527865858739811,3.3169139776823724,8.096316424873482,1489206.02914463,1252298.26274808,236907.76639655,227796.50609252,9111.26030403,0.341429,-14088.48938481,13;14;15
2.622896933978817,3.417114624279662,8.58700226880521,563738.07918691,173349.67243859,390388.40674832,379843.83835898,10544.56838934,0.341429,-14088.48938481,13;14;15
2.717928009217822,3.5173152708769515,9.077688112736936,1123082.99321193,857307.67191572,265775.32129621,254586.91222466,11188.40907156,0.341429,-14088.48938481,13;14;15
2.8129590844568275,3.6175159174742406,9.568373956668662,102159.78559966,2187.62505108,99972.16054858,88966.10965504,11006.05089354,0.341429,-14088.48938481,13;14;15
2.9079901596958333,3.71771656407153,10.059059800600389,-38104.79593971,-281.12979015,-37823.66614956,-47909.02679488,10085.36064532,0.341429,-14088.48938481,13;14;15
3.0030212349348386,3.8179172106688197,10.549745644532114,-150766.62541208,-451.82619254,-150314.79921954,-158919.05293694,8604.2537174,0.341429,-14088.48938481,13;14;15
1.2071435931908343,2.189018863219198,0.24534292196586313,702982.00817693,749531.24222567,-46549.23404873,-51836.75680261,5287.52275388,0.341429,-14088.48938481,13;14;15
1.3021746684298399,2.2892195098164874,0.7360287658975893,5693319.18591571,5713268.42480874,-19949.23889304,-23304.77892808,3355.54003504,0.341429,-14088.48938481,13;14;15
1.3972057436688454,2.3894201564137765,1.2267146098293158,229682.4164475,240573.11796077,-10890.70151328,-12426.00269416,1535.30118088,0.341429,-14088.48938481,13;14;15
1.4922368189078508,2.489620803011066,1.717400453761042,15690.89840604,23905.77683316,-8214.87842713,-8129.37183006,-85.50659707,0.341429,-14088.48938481,13;14;15
1.5872678941468563,2.5898214496083556,2.208086297692768,-5697.20356301,1688.78385422,-7385.98741723,-5917.39179905,-1468.59561818,0.341429,-14088.48938481,13;14;15
1.6822989693858617,2.690022096205645,2.6987721416244943,-8289.02558462,-1172.64832936,-7116.37725526,-4516.77170324,-2599.60555202,0.341429,-14088.48938481,13;14;15
1.7773300446248672,2.7902227428029343,3.18945798555622,-8669.5883924,-1543.61118249,-7125.97720991,-3664.13036701,-3461.8468429,0.341429,-14088.48938481,13;14;15
1.8723611198638728,2.890423389400224,3.6801438294879465,-9047.33493819,-1663.8291051,-7383.50583309,-3365.88935958,-4017.61647351,0.341429,-14088.48938481,13;14;15
1.967392195102878,2.9906240359975134,4.170829673419673,-9651.79184935,-1723.23216915,-7928.5596802,-3726.13750374,-4202.42217647,0.341429,-14088.48938481,13;14;15
2.062423270341884,3.0908246825948025,4.6615155173514,-9555.71262632,-763.66947527,-8792.04315104,-4857.56863169,-3934.47451935,0.341429,-14088.48938481,13;14;15
2.157454345580889,3.191025329192092,5.152201361283126,-559.32980968,9283.45300844,-9842.78281811,-6704.1604814,-3138.62233671,0.341429,-14088.48938481,13;14;15
2.2524854208198946,3.2912259757893816,5.642887205214851,81710.11271742,92091.0335592,-10380.92084178,-8600.98519999,-1779.93564179,0.341429,-14088.48938481,13;14;15
2.3475164960589,3.3914266223866707,6.133573049146578,625246.82093331,633263.91977585,-8017.09884254,-8119.39003104,102.2911885,0.341429,-14088.48938481,13;14;15
2.4425475712979057,3.4916272689839603,6.624258893078304,2338075.32647127,2334436.01333627,3639.313135,1266.84753832,2372.46559669,0.341429,-14088.48938481,13;14;15
2.537578646536911,3.59182791558125,7.11494473701003,3168046.16793173,3131277.44398525,36768.72394649,31968.49646123,4800.22748526,0.341429,-14088.48938481,13;14;15
2.632609721775917,3.6920285621785394,7.6056305809417575,9800538.46911139,9691744.1766206,108794.29249079,101703.01750511,7091.27498569,0.341429,-14088.48938481,13;14;15
2.727640797014922,3.7922292087758285,8.096316424873482,1211891.99361486,979922.80418325,231969.18943161,223026.23430956,8942.95512205,0.341429,-14088.48938481,13;14;15
2.8226718722539275,3.892429855373118,8.58700226880521,579388.28167213,281442.16705322,297946.11461891,287836.55049873,10109.56412018,0.341429,-14088.48938481,13;14;15
2.9177029474929332,3.9926305019704076,9.077688112736936,1730663.49438951,1545348.74265488,185314.75173463,174858.13670878,10456.61502585,0.341429,-14088.48938481,13;14;15
3.0127340227319386,4.092831148567697,9.568373956668662,64384.89210321,3041.98065641,61342.9114468,51356.94670996,9985.96473684,0.341429,-14088.48938481,13;14;15
3.107765097970944,4.193031795164987,10.059059800600389,-47207.60729746,-146.87090434,-47060.73639312,-55884.88069802,8824.1443049,0.341429,-14088.48938481,13;14;15
3.2027961732099492,4.293232441762276,10.549745644532114,-91767.79966692,-406.61117967,-91361.18848724,-98541.08788362,7179.89939637,0.341429,-14088.48938481,13;14;15
1.406918531465945,2.664334094312654,0.24534292196586313,8061402.07970201,8082451.57811058,-21049.49840857,-24914.43945112,3864.94104256,0.341429,-14088.48938481,13;14;15
1.5019496067049505,2.7645347409099434,0.7360287658975893,393229.79484779,405592.00719163,-12362.21234384,-14493.32755258,2131.11520873,0.341429,-14088.48938481,13;14;15
1.596980681943956,2.8647353875072326,1.2267146098293158,22840.08616382,30864.53213239,-8024.44596857,-8576.58974912,552.14378055,0.341429,-14088.48938481,13;14;15
1.6920117571829614,2.964936034104522,1.717400453761042,-3901.60880461,2456.45754961,-6358.06635422,-5542.96791593,-815.09843829,0.341429,-14088.48938481,13;14;15
1.787042832421967,3.0651366807018117,2.208086297692768,-6791.83495441,-938.1336678,-5853.70128661,-3892.71860282,-1960.98268379,0.341429,-14088.48938481,13;14;15
1.8820739076609723,3.165337327299101,2.6987721416244943,-7256.14136007,-1384.26984511,-5871.87151496,-2978.6179181,-2893.25359685,0.341429,-14088.48938481,13;14;15
1.9771049828999778,3.2655379738963903,3.18945798555622,-7707.83443994,-1483.78015759,-6224.05428234,-2616.18255247,-3607.87172987,0.341429,-14088.48938481,13;14;15
2.0721360581389834,3.36573862049368,3.6801438294879465,-8467.71601454,-1582.51657898,-6885.19943557,-2815.53585818,-4069.66357739,0.341429,-14088.48938481,13;14;15
2.1671671333779887,3.4659392670909694,4.170829673419673,-9474.36461059,-1593.47999164,-7880.88461895,-3672.31921966,-4208.56539929,0.341429,-14088.48938481,13;14;15
2.2621982086169945,3.5661399136882586,4.6615155173514,-9853.6475938,-634.80441449,-9218.84317932,-5285.37493449,-3933.46824483,0.341429,-14088.48938481,13;14;15
2.357229283856,3.666340560285548,5.152201361283126,-2734.65883696,8018.78054828,-10753.43938524,-7592.0075778,-3161.43180744,0.341429,-14088.48938481,13;14;15
2.452260359095005,3.7665412068828377,5.642887205214851,56900.21512358,68736.21643871,-11836.00131512,-9980.65627709,-1855.34503803,0.341429,-14088.48938481,13;14;15
2.5472914343340105,3.866741853480127,6.133573049146578,383920.31006069,394336.22703136,-10415.91697067,-10357.06548685,-58.85148382,0.341429,-14088.48938481,13;14;15
2.6423225095730163,3.9669425000774163,6.624258893078304,1310540.23832336,1311948.27392534,-1408.03560198,-3492.60674917,2084.57114719,0.341429,-14088.48938481,13;14;15
2.7373535848120216,4.067143146674706,7.11494473701003,2422413.71451704,2398721.70970688,23692.00481015,19352.96376453,4339.04104563,0.341429,-14088.48938481,13;14;15
2.8323846600510274,4.1673437932719954,7.6056305809417575,4766689.38594962,4695279.5873564,71409.79859322,64996.40955154,6413.38904168,0.341429,-14088.48938481,13;14;15
2.9274157352900327,4.267544439869285,8.096316424873482,1648953.8355443,1521724.5123732,127229.32317111,119208.82328122,8020.49988989,0.341429,-14088.48938481,13;14;15
3.022446810529038,4.3677450864665746,8.58700226880521,436324.91020151,298069.6413632,138255.26883831,129313.40552703,8941.86331128,0.341429,-14088.48938481,13;14;15
3.117477885768044,4.467945733063864,9.077688112736936,2904991.12824459,2812790.08230263,92201.04594197,83124.47883534,9076.56710662,0.341429,-14088.48938481,13;14;15
3.212508961007049,4.568146379661153,9.568373956668662,35405.26555844,2345.38166646,33059.88389199,24601.35614851,8458.52774348,0.341429,-14088.48938481,13;14;15
3.3075400362460545,4.668347026258442,10.059059800600389,-13935.08086828,-191.65347806,-13743.42739022,-20980.59538603,7237.1679958,0.341429,-14088.48938481,13;14;15
3.40257111148506,4.768547672855732,10.549745644532114,-29432.4957142,-402.60618061,-29029.88953359,-34659.90973345,5630.02019986,0.341429,-14088.48938481,13;14;15
1.606693469741056,3.1396493254061104,0.24534292196586313,200551.51259013,209681.26471681,-9129.75212668,-11769.66838625,2639.91625957,0.341429,-14088.48938481,13;14;15
1.7017245449800615,3.2398499720034,0.7360287658975893,19573.14670786,26594.76425711,-7021.61754925,-8251.72545998,1230.10791073,0.341429,-14088.48938481,13;14;15
1.796755620219067,3.340050618600689,1.2267146098293158,-3098.63150358,2335.04147959,-5433.67298317,-5411.58257541,-22.09040775,0.341429,-14088.48938481,13;14;15
1.8917866954580724,3.4402512651979786,1.717400453761042,-5515.97911922,-836.55864609,-4679.42047313,-3584.82831482,-1094.59215831,0.341429,-14088.48938481,13;14;15
1.986817770697078,3.540451911795268,2.208086297692768,-5811.58517144,-1270.96525532,-4540.61991612,-2535.68591034,-2004.93400578,0.341429,-14088.48938481,13;14;15
2.0818488459360833,3.6406525583925573,2.6987721416244943,-6229.32833038,-1358.0867774,-4871.24155299,-2093.85158706,-2777.38996592,0.341429,-14088.48938481,13;14;15
2.1768799211750887,3.740853204989847,3.18945798555622,-7047.18930593,-1416.60291205,-5630.58639388,-2217.8053747,-3412.78101918,0.341429,-14088.48938481,13;14;15
2.2719109964140944,3.8410538515871364,3.6801438294879465,-8194.85432,-1370.75876545,-6824.09555456,-2953.67714574,-3870.41840881,0.341429,-14088.48938481,13;14;15
2.3669420716530998,3.941254498184426,4.170829673419673,-9547.28087328,-1062.61665537,-8484.66421791,-4416.73346549,-4067.93075242,0.341429,-14088.48938481,13;14;15
2.4619731468921056,4.0414551447817155,4.6615155173514,-10250.62732479,425.66739018,-10676.29471496,-6776.16228764,-3900.13242732,0.341429,-14088.48938481,13;14;15
2.557004222131111,4.141655791379005,5.152201361283126,845.20116603,14306.24798734,-13461.04682131,-10188.04765989,-3272.99916141,0.341429,-14088.48938481,13;14;15
2.6520352973701162,4.241856437976294,5.642887205214851,128513.79813365,145188.63217355,-16674.8340399,-14530.98881705,-2143.84522285,0.341429,-14088.48938481,13;14;15
2.7470663726091216,4.342057084573583,6.133573049146578,1072978.50195972,1091864.93903048,-18886.43707076,-18331.21357833,-555.22349242,0.341429,-14088.48938481,13;14;15
2.8420974478481273,4.442257731170873,6.624258893078304,3555740.44317841,3570904.26396294,-15163.82078452,-16514.15782566,1350.33704114,0.341429,-14088.48938481,13;14;15
2.9371285230871327,4.542458377768162,7.11494473701003,3415426.45148143,3414100.02039024,1326.43109119,-2017.08538329,3343.51647448,0.341429,-14088.48938481,13;14;15
3.0321595983261385,4.642659024365452,7.6056305809417575,2260848.84756776,2231290.48091297,29558.36665479,24408.72512164,5149.64153315,0.341429,-14088.48938481,13;14;15
3.127190673565144,4.7428596709627415,8.096316424873482,1092137.76975768,1037012.54590201,55125.22385568,48616.76496474,6508.45889093,0.341429,-14088.48938481,13;14;15
3.222221748804149,4.843060317560031,8.58700226880521,425348.03712254,365709.4139589,59638.62316363,52404.19973398,7234.42342966,0.341429,-14088.48938481,13;14;15
3.317252824043155,4.943260964157321,9.077688112736936,228241.04327993,185633.1652015,42607.87807843,35349.83220546,7258.04587297,0.341429,-14088.48938481,13;14;15
3.4122838992821602,5.043461610754609,9.568373956668662,734913.85995256,716766.01867815,18147.84127441,11512.92588049,6634.91539392,0.341429,-14088.48938481,13;14;15
3.5073149745211656,5.143662257351899,10.059059800600389,1713374.65769519,1714455.85034527,-1081.19265008,-6601.76754927,5520.57489919,0.341429,-14088.48938481,13;14;15
3.602346049760171,5.243862903949188,10.549745644532114,1029721.22548516,1038839.97274873,-9118.74726357,-13240.25369635,4121.50643278,0.341429,-14088.48938481,13;14;15
1.8064684080161666,3.6149645564995665,0.24534292196586313,4635.03671632,8785.13798343,-4150.10126711,-5874.26704616,1724.16577905,0.341429,-14088.48938481,13;14;15
1.9014994832551722,3.715165203096856,0.7360287658975893,-3038.21384296,847.38249992,-3885.59634288,-4606.71492411,721.11858123,0.341429,-14088.48938481,13;14;15
1.9965305584941777,3.815365849694145,1.2267146098293158,-4261.47035106,-899.57528206,-3361.895069,-3208.24801603,-153.64705297,0.341429,-14088.48938481,13;14;15
2.0915616337331833,3.9155664962914347,1.717400453761042,-4271.55186619,-1201.51435837,-3070.03750782,-2155.81136881,-914.22613901,0.341429,-14088.48938481,13;14;15
2.1865927089721886,4.015767142888724,2.208086297692768,-4494.8592177,-1279.10316408,-3215.75605362,-1612.29243474,-1603.46361887,0.341429,-14088.48938481,13;14;15
2.281623784211194,4.115967789486014,2.6987721416244943,-5279.58997328,-1348.86121424,-3930.72875904,-1672.81792767,-2257.91083137,0.341429,-14088.48938481,13;14;15
2.3766548594501993,4.216168436083303,3.18945798555622,-6586.78068992,-1293.75990616,-5293.02078377,-2415.36877198,-2877.65201179,0.341429,-14088.48938481,13;14;15
2.471685934689205,4.316369082680592,3.6801438294879465,-8092.92583649,-790.73782058,-7302.18801591,-3891.52738743,-3410.66062847,0.341429,-14088.48938481,13;14;15
2.5667170099282104,4.416569729277882,4.170829673419673,-9674.79813161,227.85442334,-9902.65255495,-6145.53438189,-3757.11817306,0.341429,-14088.48938481,13;14;15
2.661748085167216,4.516770375875171,4.6615155173514,-10677.50606076,2389.84987839,-13067.35593915,-9273.71845747,-3793.63748168,0.341429,-14088.48938481,13;14;15
2.7567791604062215,4.616971022472461,5.152201361283126,5533.46702109,22411.41424408,-16877.94722299,-13466.41504652,-3411.53217647,0.341429,-14088.48938481,13;14;15
2.851810235645227,4.71717166906975,5.642887205214851,192998.16232035,214296.91782513,-21298.75550478,-18740.36346095,-2558.39204383,0.341429,-14088.48938481,13;14;15
2.946841310884232,4.81737231566704,6.133573049146578,1344411.75743659,1369245.19102197,-24833.43358538,-23563.67537122,-1269.75821416,0.341429,-14088.48938481,13;14;15
3.041872386123238,4.917572962264329,6.624258893078304,3041634.08472315,3064312.54259151,-22678.45786837,-22999.44789589,320.99002752,0.341429,-14088.48938481,13;14;15
