X,Y,Z,energy,LJ,Coulomb_ewald,Coulomb_real,Coulomb_fourier,alpha
0.0,0.0,0.0,410825.25964111,404271.70223168,6553.55740943,-4313.02882411,10866.58623354,0.341429
0.11003598185569055,0.11602180132317723,0.5681625561314725,3753786.17049703,3750711.09726772,3075.07322932,-7457.02435626,10532.09758558,0.341429
0.2200719637113811,0.23204360264635446,1.136325112262945,189583.41505859,197127.43976502,-7544.02470642,-17088.06284048,9544.03813406,0.341429
0.3301079455670716,0.3480654039695317,1.7044876683944175,61632.37434124,72341.51112972,-10709.13678848,-18667.02709105,7957.89030258,0.341429
0.4401439274227622,0.4640872052927089,2.27265022452589,5514391.48929167,5521233.5151883,-6842.02589663,-12737.46469514,5895.43879851,0.341429
0.5501799092784527,0.5801090066158862,2.8408127806573624,1996423.48603851,2010307.90872322,-13884.42268471,-17442.85064148,3558.42795677,0.341429
0.6602158911341433,0.6961308079390633,3.408975336788835,3566061.90606096,3588119.40850687,-22057.50244591,-23270.14800523,1212.64555932,0.341429
0.7702518729898338,0.8121526092622406,3.9771378929203074,897401.10834657,917894.35107655,-20493.24272997,-19637.92871685,-855.31401312,0.341429
0.8802878548455244,0.9281744105854178,4.54530044905178,61867.71446821,77368.04511484,-15500.33064663,-13110.82113661,-2389.50951002,0.341429
0.9903238367012149,1.044196211908595,5.113463005183252,-7514.86693065,4588.56307228,-12103.43000293,-8899.29164627,-3204.13835666,0.341429
1.1003598185569055,1.1602180132317723,5.681625561314725,-7510.25305654,4590.42943267,-12100.68248922,-8897.2649492,-3203.41754002,0.341429
1.210395800412596,1.2762398145549496,6.249788117446197,61913.22228318,77405.47458899,-15492.25230581,-13104.79281186,-2387.45949395,0.341429
1.3204317822682865,1.3922616158781267,6.81795067357767,897984.83770435,918465.38197004,-20480.54426569,-19628.29774315,-852.24652254,0.341429
1.430467764123977,1.508283417201304,7.386113229709141,3568502.36825973,3590544.31925714,-22041.95099742,-23258.23979127,1216.28879385,0.341429
1.5405037459796675,1.6243052185244813,7.954275785840615,1997393.42527344,2011262.52312763,-13869.0978542,-17431.26561571,3562.16776152,0.341429
1.6505397278353584,1.7403270198476586,8.522438341972087,5514467.19413354,5521298.01945302,-6830.82531949,-12729.67211412,5898.84679463,0.341429
1.7605757096910488,1.8563488211708357,9.09060089810356,61589.56147858,72293.63517765,-10704.07369907,-18664.72098916,7960.64729009,0.341429
1.8706116915467392,1.9723706224940127,9.65876345423503,187441.47406877,194984.8808576,-7543.40678883,-17089.35603396,9545.94924513,0.341429
1.9806476734024299,2.08839242381719,10.226926010366505,3753781.96070299,3750707.3899031,3074.57079989,-7458.49841978,10533.06921966,0.341429
2.0906836552581205,2.2044142251403676,10.795088566497977,410825.25964111,404271.70223168,6553.55740943,-4313.02882411,10866.58623354,0.341429
0.4938457894736842,0.0,0.0,2476534.01380542,2471110.1986036,5423.81520183,-5089.66406724,10513.47926906,0.341429
0.6038817713293747,0.11602180132317723,0.5681625561314725,5860278.68028263,5876602.16115559,-16323.48087296,-26285.11928094,9961.63840798,0.341429
0.7139177531850653,0.23204360264635446,1.136325112262945,4040655.11604542,4122356.81797407,-81701.70192865,-90512.53085279,8810.82892413,0.341429
0.8239537350407558,0.3480654039695317,1.7044876683944175,508291.0297257,582079.6446641,-73788.6149384,-80930.5970472,7141.9821088,0.341429
