X,Y,Z,energy,LJ,Coulomb_ewald,Coulomb_real,Coulomb_fourier,alpha
0.31822844013614093,0.6454444648757488,1.3620896588054365,2216752.299391,2176617.49499469,40134.80439632,18340.44696366,21794.35743266,0.341429
0.15038450230947464,0.9681666973136233,2.0431344882081546,45877.22730792,18590.69331511,27286.53399281,7473.86560859,19812.66838422,0.341429
-0.017459435517191757,1.2908889297514976,2.724179317610873,20683.18478208,172.73021545,20510.45456663,2984.09678746,17526.35777916,0.341429
-0.18530337334385805,1.613611162189372,3.405224147013591,16300.00405963,-89.73411863,16389.73817825,1122.6205394,15267.11763885,0.341429
-0.35314731117052434,1.9363333946272465,4.086268976416309,13594.01662096,-40.22143571,13634.23805667,388.80037656,13245.43768011,0.341429
-0.5209912489971908,2.2590556270651208,4.767313805819028,11666.68908816,0.0,11666.68908816,122.19549827,11544.49358989,0.341429
-0.6888351868238571,2.581777859502995,5.448358635221746,10193.30262984,0.0,10193.30262984,34.52253171,10158.78009813,0.341429
-0.8566791246505234,2.9045000919408697,6.129403464624464,9049.600467,0.0,9049.600467,8.70977765,9040.89068935,0.341429
-1.0245230624771897,3.227222324378744,6.810448294027182,8136.5799846,0.0,8136.5799846,1.95296877,8134.62701583,0.341429
-1.1923670003038562,3.549944556816619,7.491493123429901,7391.17719973,0.0,7391.17719973,0.38780752,7390.78939221,0.341429
-1.3602109381305223,3.872666789254493,8.172537952832618,6771.3553709,0.0,6771.3553709,0.06801095,6771.28735995,0.341429
-1.5280548759571888,4.1953890216923675,8.853582782235337,6248.03331712,0.0,6248.03331712,0.01051112,6248.022806,0.341429
-1.6958988137838553,4.5181112541302415,9.534627611638056,5800.46008879,0.0,5800.46008879,0.00142916,5800.45865963,0.341429
-1.8637427516105218,4.840833486568116,10.215672441040775,5413.43611047,0.0,5413.43611047,0.00017071,5413.43593976,0.341429
-2.031586689437188,5.16355571900599,10.896717270443492,5075.57560497,0.0,5075.57560497,0.0,5075.57560497,0.341429
-2.1994306272638537,5.486277951443864,11.57776209984621,4778.18252262,0.0,4778.18252262,0.0,4778.18252262,0.341429
-2.3672745650905203,5.809000183881739,12.258806929248928,4514.50129423,0.0,4514.50129423,0.0,4514.50129423,0.341429
-2.5351185029171868,6.131722416319614,12.939851758651647,4279.20480064,0.0,4279.20480064,0.0,4279.20480064,0.341429
0.8718884210526315,0.0,0.0,70912.15341198,0.0,70912.15341198,47777.6645138,23134.48889818,0.341429
0.7040444832259651,0.3227222324378744,0.6810448294027183,59949.08221603,0.0,59949.08221603,37078.18429669,22870.89791934,0.341429
0.5362005453992988,0.6454444648757488,1.3620896588054365,1417153.60490895,1378506.60306715,38647.0018418,16998.10575813,21648.89608367,0.341429
0.36835660757263256,0.9681666973136233,2.0431344882081546,43130.81471003,16139.84351639,26990.97119364,7252.01509494,19738.9560987,0.341429
0.20051266974596615,1.2908889297514976,2.724179317610873,20627.04406789,161.45995042,20465.58411746,2959.54163298,17506.04248448,0.341429
0.032668731919299865,1.613611162189372,3.405224147013591,16318.89023402,-90.03007139,16408.92030542,1129.25153472,15279.6687707,0.341429
-0.13517520590736642,1.9363333946272465,4.086268976416309,13628.85817791,-40.76945147,13669.62762938,395.46788731,13274.15974207,0.341429
-0.30301914373403294,2.2590556270651208,4.767313805819028,11704.11730758,0.0,11704.11730758,125.50811016,11578.60919743,0.341429
-0.4708630815606992,2.581777859502995,5.448358635221746,10228.42091032,0.0,10228.42091032,35.78146789,10192.63944243,0.341429
-0.6387070193873655,2.9045000919408697,6.129403464624464,9081.25891136,0.0,9081.25891136,9.10643958,9072.15247178,0.341429
-0.8065509572140318,3.227222324378744,6.810448294027182,8164.71946365,0.0,8164.71946365,2.05939879,8162.66006486,0.341429
-0.9743948950406983,3.549944556816619,7.491493123429901,7416.09577142,0.0,7416.09577142,0.41240138,7415.68337004,0.341429
-1.1422388328673643,3.872666789254493,8.172537952832618,6793.44073324,0.0,6793.44073324,0.07293188,6793.36780135,0.341429
-1.3100827706940308,4.1953890216923675,8.853582782235337,6267.66552115,0.0,6267.66552115,0.01136606,6267.65415508,0.341429
