X,Y,Z,energy,LJ,Coulomb_ewald,Coulomb_real,Coulomb_fourier,alpha
-1.8316262359422206,4.884677317714942,8.70093480323128,79044.50125453,91883.97843979,-12839.47718526,-7380.21238362,-5459.26480164,0.341429
-1.9415929538286574,5.096116021725964,9.147136588012373,-4718.03996679,8403.22530411,-13121.26527089,-5505.93791308,-7615.32735781,0.341429
-2.051559671715094,5.307554725736985,9.593338372793463,-14783.3227367,-930.39804066,-13852.92469604,-4345.51466714,-9507.41002889,0.341429
-2.1615263896015304,5.518993429748005,10.039540157574553,-16275.17583882,-1607.63411572,-14667.5417231,-3593.48717314,-11074.05454996,0.341429
-2.271493107487967,5.730432133759027,10.485741942355647,-16696.97682119,-1359.8376524,-15337.13916879,-3042.912843,-12294.22632579,0.341429
-2.3814598253744035,5.941870837770048,10.931943727136737,-16883.09376318,-1114.11259286,-15768.98117032,-2588.96866517,-13180.01250515,0.341429
-2.49142654326084,6.153309541781069,11.378145511917827,-16918.78312723,-949.82131991,-15968.96180732,-2203.20811564,-13765.75369169,0.341429
-2.6013932611472765,6.36474824579209,11.82434729669892,-16862.89511517,-855.05016614,-16007.84494903,-1912.87044737,-14094.97450166,0.341429
-2.711359979033713,6.576186949803112,12.270549081480011,-16799.54992459,-817.44108819,-15982.1088364,-1775.22075444,-14206.88808196,0.341429
-2.8213266969201496,6.787625653814132,12.716750866261101,-16803.04865692,-832.22186525,-15970.82679167,-1846.11735561,-14124.70943605,0.341429
0.29366332912893606,1.3750903345055587,0.22310089239054565,-17061.5797959,-973.23333796,-16088.34645794,-3150.83934994,-12937.50710801,0.341429
0.18369661124249947,1.5865290385165798,0.6693026771716369,-16794.8082887,-574.69921541,-16220.10907329,-3993.51785347,-12226.59121982,0.341429
0.07372989335606286,1.797967742527601,1.1155044619527283,-15385.4334152,590.8705976,-15976.3040128,-4763.77012806,-11212.53388474,0.341429
-0.036236824530373656,2.0094064465386223,1.5617062467338194,-12643.90188457,2283.28722483,-14927.1891094,-5083.64198218,-9843.54712722,0.341429
-0.14620354241681027,2.2208451505496436,2.0079080315149107,-9069.91118254,3745.66653269,-12815.57771523,-4723.28970412,-8092.28801111,0.341429
-0.2561702603032469,2.432283854560665,2.4541098162960022,-1195.73096581,8421.63173691,-9617.36270271,-3640.88211264,-5976.48059007,0.341429
-0.36613697818968344,2.6437225585716857,2.9003116010770933,106316.3350684,111355.58531067,-5039.25024227,-1465.34240094,-3573.90784133,0.341429
-0.47610369607611985,2.8551612625827065,3.3465133858581844,4688850.07514889,4686691.0907687,2158.98438019,3185.73982919,-1026.755449,0.341429
-0.5860704139625564,3.066599966593728,3.7927151706392754,13672.53659747,-14.30437662,13686.84097409,12218.71952233,1468.12145176,0.341429
-0.6960371318489931,3.278038670604749,4.238916955420367,24148.58766755,-15.48508312,24164.07275067,20480.74720263,3683.32554804,0.341429
-0.8060038497354297,3.4894773746157703,4.6851187402014585,19982.40197468,-15.66587282,19998.0678475,14602.39203508,5395.67581242,0.341429
-0.9159705676218661,3.7009160786267916,5.1313205249825495,3636035.7668537,3631179.21570619,4856.55114751,-1567.54430063,6424.09544814,0.341429
-1.0259372855083027,3.912354782637813,5.577522309763641,71750.71096417,86141.51893325,-14390.80796909,-21052.15180342,6661.34383434,0.341429
-1.1359040033947394,4.123793486648834,6.023724094544733,14599804.53835915,14613868.58871214,-14064.05035298,-20155.59440306,6091.54405008,0.341429
-1.2458707212811757,4.3352321906598545,6.469925879325823,12603596.26022604,12614660.12511076,-11063.86488472,-15853.37341758,4789.50853286,0.341429
-1.3558374391676127,4.546670894670877,6.916127664106916,20018555.29558694,20035238.11276517,-16682.81717823,-19586.01934884,2903.20217061,0.341429
-1.4658041570540492,4.758109598681898,7.362329448888007,19012.43540845,42114.1523038,-23101.71689535,-23726.90688866,625.18999331,0.341429
-1.5757708749404857,4.969548302692918,7.808531233669098,7487791.19233697,7510163.98167266,-22372.7893357,-20533.75848596,-1839.03084974,0.341429
-1.6857375928269225,5.1809870067039405,8.254733018450189,675082.03183504,693642.47071735,-18560.43888231,-14261.73155421,-4298.7073281,0.341429
-1.7957043107133588,5.392425710714961,8.70093480323128,35111.67118072,51193.34716207,-16081.67598134,-9484.49678028,-6597.17920107,0.341429
-1.9056710285997958,5.603864414725983,9.147136588012373,-13021.85454554,2242.692965,-15264.54751055,-6642.73132214,-8621.81618841,0.341429
-2.0156377464862323,5.8153031187370035,9.593338372793463,-16985.26215869,-1630.20822111,-15355.05393758,-5049.18445876,-10305.86947882,0.341429
-2.1256044643726684,6.026741822748025,10.039540157574553,-17367.94714257,-1626.89589519,-15741.05124738,-4116.51634797,-11624.53489941,0.341429
-2.2355711822591053,6.238180526759046,10.485741942355647,-17421.29065657,-1347.67939108,-16073.61126549,-3486.34134656,-12587.26991893,0.341429
-2.345537900145542,6.449619230770067,10.931943727136737,-17351.72748546,-1141.67873265,-16210.04875281,-2982.41260582,-13227.63614699,0.341429
-2.4555046180319784,6.661057934781088,11.378145511917827,-17176.0061202,-1018.78187913,-16157.22424107,-2565.82525664,-13591.39898443,0.341429
-2.565471335918415,6.87249663879211,11.82434729669892,-16976.25141132,-962.93185335,-16013.31955797,-2289.61294222,-13723.70661575,0.341429
-2.6754380538048514,7.08393534280313,12.270549081480011,-16870.73296218,-965.04652564,-15905.68643654,-2248.88311633,-13656.8033202,0.341429
-2.785404771691288,7.2953740468141515,12.716750866261101,-16932.24564785,-1001.9982071,-15930.24744074,-2529.79601959,-13400.45142115,0.341429
0.32958525435779784,1.8828387275055782,0.22310089239054565,-15586.79674073,825.51543434,-16412.31217507,-4820.61024717,-11591.7019279,0.341429
0.21961853647136126,2.0942774315165993,0.6693026771716369,-8256.0360151,8696.26905431,-16952.30506941,-6290.78535528,-10661.51971413,0.341429
0.10965181858492465,2.3057161355276206,1.1155044619527283,11817.42256369,28555.87565539,-16738.4530917,-7355.00334108,-9383.44975062,0.341429
-0.0003148993015118729,2.517154839538642,1.5617062467338194,37217.11485,52206.47607663,-14989.36122664,-7280.26798943,-7709.09323721,0.341429
-0.11028161718794849,2.728593543549663,2.0079080315149107,57124.91511789,68934.58323145,-11809.66811356,-6180.27492385,-5629.39318972,0.341429
-0.2202483350743851,2.9400322475606844,2.4541098162960022,71401.7263274,79594.29257497,-8192.56624757,-4996.90075774,-3195.66548984,0.341429
-0.33021505296082165,3.151470951571705,2.9003116010770933,178782.24999762,183022.00649098,-4239.75649336,-3708.41395602,-531.34253734,0.341429
-0.44018177084725807,3.362909655582726,3.3465133858581844,2423232.73642675,2421533.45942691,1699.27699984,-471.64841101,2170.92541085,0.341429
-0.5501484887336947,3.5743483595937473,3.7927151706392754,9879.51939416,-22.02794102,9901.54733518,5232.12653583,4669.42079936,0.341429
-0.6601152066201313,3.7857870636047686,4.238916955420367,14827.46289938,-23.1831565,14850.64605587,8141.77306945,6708.87298642,0.341429
-0.7700819245065679,3.99722576761579,4.6851187402014585,3409904.32595727,3398784.60086091,11119.72509636,3055.36406354,8064.36103282,0.341429
-0.8800486423930044,4.208664471626811,5.1313205249825495,166147.14885477,166267.48210708,-120.33325231,-8703.26110254,8582.92785023,0.341429
-0.9900153602794409,4.420103175637832,5.577522309763641,4717474.55539358,4724991.94146856,-7517.38607498,-15729.19710022,8211.81102524,0.341429
-1.0999820781658776,4.631541879648854,6.023724094544733,2544113.19859117,2551401.39350949,-7288.19491832,-14293.94164008,7005.74672177,0.341429
-1.209948796052314,4.842980583659874,6.469925879325823,10244810.69070748,10257365.33541664,-12554.64470917,-17666.8160125,5112.17130333,0.341429
-1.319915513938751,5.054419287670896,6.916127664106916,252958.7568023,276887.73242401,-23928.97562171,-26668.74840358,2739.77278187,0.341429
-1.4298822318251874,5.2658579916819175,7.362329448888007,22057.92375267,50756.54256093,-28698.61880826,-28818.67786828,120.05906002,0.341429
-1.539848949711624,5.477296695692938,7.808531233669098,5905193.60023548,5929359.85985509,-24166.25961961,-21638.24862908,-2528.01099053,0.341429
-1.6498156675980606,5.68873539970396,8.254733018450189,340071.86154567,359179.39990065,-19107.53835498,-14084.22408191,-5023.31427307,0.341429
-1.7597823854844972,5.90017410371498,8.70093480323128,5027.50413666,21586.94526145,-16559.4411248,-9324.10107809,-7235.3400467,0.341429
-1.869749103370934,6.111612807726003,9.147136588012373,-16236.5023225,-384.21339129,-15852.28893122,-6766.25016805,-9086.03876317,0.341429
-1.9797158212573702,6.323051511737023,9.593338372793463,-17785.97706127,-1789.15199834,-15996.82506293,-5452.45741479,-10544.36764814,0.341429
-2.0896825391438067,6.534490215748044,10.039540157574553,-17880.77907111,-1554.82107199,-16325.95799913,-4708.88319328,-11617.07480585,0.341429
-2.1996492570302437,6.7459289197590655,10.485741942355647,-17788.83252023,-1302.04859373,-16486.78392649,-4148.87998466,-12337.90394183,0.341429
-2.30961597491668,6.957367623770087,10.931943727136737,-17564.70267159,-1186.77730928,-16377.92536231,-3621.95979629,-12755.96556602,0.341429
-2.4195826928031163,7.168806327781107,11.378145511917827,-17236.03990813,-1156.52882384,-16079.51108429,-3156.11406343,-12923.39702086,0.341429
-2.5295494106895533,7.380245031792129,11.82434729669892,-16936.71013275,-1166.58460997,-15770.12552278,-2887.28713104,-12882.83839174,0.341429
-2.63951612857599,7.59168373580315,12.270549081480011,-16830.2523259,-1180.4781331,-15649.7741928,-2993.51106347,-12656.26312932,0.341429
-2.749482846462426,7.803122439814171,12.716750866261101,-16821.32773118,-954.17145023,-15867.15628095,-3629.56078849,-12237.59549245,0.341429
0.36550717958665957,2.3905871205055975,0.22310089239054565,11918.56115741,29164.62212068,-17246.06096326,-7438.66457143,-9807.39639183,0.341429
0.255540461700223,2.602025824516619,0.6693026771716369,158478.88556828,177166.08962721,-18687.20405893,-10020.21214178,-8666.99191715,0.341429
0.14557374381378638,2.81346452852764,1.1155044619527283,555740.74981843,574001.96059617,-18261.21077774,-11127.63333991,-7133.57743783,0.341429
0.03560702592734986,3.024903232538661,1.5617062467338194,931047.45878655,945421.37645389,-14373.91766734,-9205.04666418,-5168.87100316,0.341429
-0.07435969195908676,3.236341936549682,2.0079080315149107,1413873.02357073,1423088.24017816,-9215.21660743,-6425.29492415,-2789.92168327,0.341429
-0.18432640984552337,3.4477806405607034,2.4541098162960022,1326325.15803445,1333450.08177921,-7124.92374476,-7036.399047,-88.52469775,0.341429
-0.2942931277319599,3.6592193445717247,2.9003116010770933,1397627.79997082,1405021.9890324,-7394.18906159,-10156.95367401,2762.76461243,0.341429
-0.40425984561839634,3.8706580485827455,3.3465133858581844,2135190.40798823,2138967.09305865,-3776.68507042,-9299.74483652,5523.0597661,0.341429
-0.514226563504833,4.082096752593767,3.7927151706392754,1657271.19058982,1651231.59822655,6039.59236327,-1875.32108267,7914.91344594,0.341429
-0.6241932813912696,4.293535456604788,4.238916955420367,1506493.34169944,1491261.4079921,15231.93370734,5561.41596565,9670.51774169,0.341429
-0.7341599992777061,4.504974160615809,4.6851187402014585,5738087.11144025,5721440.10460455,16647.00683571,6065.15273498,10581.85410073,0.341429
-0.8441267171641427,4.716412864626831,5.1313205249825495,1203186.14264819,1192340.59018314,10845.55246505,304.04626271,10541.50620234,0.341429
-0.9540934350505792,4.927851568637852,5.577522309763641,12230841.14567123,12226126.2495031,4714.89616813,-4847.71395263,9562.61012076,0.341429
-1.064060152937016,5.139290272648873,6.023724094544733,3998778.61288758,3999987.71927003,-1209.10638245,-8981.70019293,7772.59381048,0.341429
-1.1740268708234523,5.3507289766598936,6.469925879325823,8268399.18976047,8279754.77046962,-11355.58070915,-16739.19395143,5383.61324228,0.341429
-1.2839935887098892,5.562167680670916,6.916127664106916,188253.56357138,209665.34881744,-21411.78524606,-24061.26981443,2649.48456836,0.341429
-1.3939603065963257,5.773606384681936,7.362329448888007,9989038.42088712,10012127.75240343,-23089.33151631,-22911.02207844,-178.30943787,0.341429
-1.503927024482762,5.985045088692957,7.808531233669098,1034231.8551071,1053693.17767694,-19461.32256984,-16576.35446162,-2884.96810822,0.341429
-1.613893742369199,6.196483792703979,8.254733018450189,62437.71293155,78893.61370618,-16455.90077464,-11144.16090999,-5311.73986465,0.341429
-1.7238604602556353,6.407922496715,8.70093480323128,-9722.65529542,5640.78360903,-15363.43890445,-8002.74688588,-7360.69201856,0.341429
-1.833827178142072,6.619361200726021,9.147136588012373,-16237.78074872,-725.72549683,-15512.05525189,-6522.9746191,-8989.08063279,0.341429
-1.9437938960285086,6.8307999047370425,9.593338372793463,-17015.39165774,-941.30985125,-16074.08180649,-5875.63971491,-10198.44209158,0.341429
-2.053760613914945,7.042238608748064,10.039540157574553,-17017.38658324,-529.62114086,-16487.76544238,-5465.61802098,-11022.14742139,0.341429
-2.1637273318013817,7.253677312759085,10.485741942355647,-17060.2968782,-558.38168846,-16501.91518974,-4988.95287975,-11512.96230998,0.341429
-2.273694049687818,7.465116016770106,10.931943727136737,-17083.31848435,-949.47338107,-16133.84510328,-4403.25655051,-11730.58855277,0.341429
-2.3836607675742547,7.676554720781127,11.378145511917827,-16858.55833495,-1276.31626233,-15582.24207262,-3853.3000035,-11728.94206912,0.341429
-2.4936274854606917,7.887993424792149,11.82434729669892,-16523.50043031,-1386.40473036,-15137.09569995,-3593.23473393,-11543.86096602,0.341429
-2.6035942033471278,8.09943212880317,12.270549081480011,-16120.43736031,-998.69225451,-15121.7451058,-3938.49961002,-11183.24549578,0.341429
-2.7135609212335643,8.31087083281419,12.716750866261101,-13227.92813188,2589.57795829,-15817.50609017,-5195.07086116,-10622.435229,0.341429
0.4014291048155213,2.8983355135056166,0.22310089239054565,475744.39166063,494748.89570454,-19004.50404391,-11383.15162807,-7621.35241585,0.341429
0.2914623869290847,3.109774217516638,0.6693026771716369,4596873.75934477,4619051.91704527,-22178.1577005,-15877.57849995,-6300.57920055,0.341429
0.1814956690426481,3.321212921527659,1.1155044619527283,2492591.37890437,2512250.1331382,-19658.75423383,-15112.32076763,-4546.4334662,0.341429
0.07152895115621158,3.53265162553868,1.5617062467338194,-8512.91055691,-387.50670253,-8125.40385438,-5787.00715959,-2338.39669479,0.341429
-0.03843776673022503,3.7440903295497012,2.0079080315149107,-278.13068371,-315.84686047,37.71617676,-235.34028026,273.05645702,0.341429
-0.14840448461666164,3.9555290335607225,2.4541098162960022,-7602.81955863,872.3671311,-8475.18668973,-11626.47024033,3151.28355059,0.341429
-0.2583712025030982,4.166967737571744,2.9003116010770933,2500289.97498266,2522885.44118149,-22595.46619883,-28671.2266928,6075.76049397,0.341429
-0.3683379203895346,4.378406441582764,3.3465133858581844,181486.55358746,198899.38159182,-17412.82800437,-26178.51534189,8765.68733753,0.341429
-0.47830463827597125,4.589845145593785,3.7927151706392754,9377211.76683784,9370515.79430342,6695.97253443,-4227.22928134,10923.20181577,0.341429
-0.5882713561624079,4.801283849604807,4.238916955420367,928393.5303702,901544.38801522,26849.14235497,14561.37227094,12287.77008403,0.341429
-0.6982380740488444,5.012722553615828,4.6851187402014585,2354734.3251398,2323453.91422241,31280.41091739,18592.31525907,12688.09565832,0.341429
-0.8082047919352809,5.224161257626849,5.1313205249825495,6962284.02784814,6940135.87228347,22148.15556468,10071.2534715,12076.90209318,0.341429
-0.9181715098217175,5.4355999616378705,5.577522309763641,5341502.31008953,5330296.14091722,11206.16917231,667.74785768,10538.42131463,0.341429
-1.028138227708154,5.647038665648892,6.023724094544733,1982733.9714744,1980541.64822614,2192.32324825,-6074.67804792,8267.00129617,0.341429
-1.1381049455945906,5.858477369659913,6.469925879325823,2014126.82035099,2021202.21901627,-7075.39866528,-12599.82271544,5524.42405017,0.341429
-1.2480716634810276,6.069916073670934,6.916127664106916,2167398.67239271,2180838.48371021,-13439.8113175,-16029.22207286,2589.41075536,0.341429
-1.358038381367464,6.281354777681956,7.362329448888007,708389.57356997,723019.08605388,-14629.5124839,-14342.69032232,-286.82216158,0.341429
-1.4680050992539004,6.492793481692977,7.808531233669098,118197.6000795,131741.71907187,-13544.11899238,-10634.4411425,-2909.67784988,0.341429
-1.5779718171403372,6.704232185703998,8.254733018450189,19732.33392081,32744.98053289,-13012.64661208,-7860.12733262,-5152.51927946,0.341429
-1.6879385350267737,6.915670889715019,8.70093480323128,-3063.63900881,10508.82203789,-13572.46104671,-6618.85594321,-6953.6051035,0.341429
-1.7979052529132105,7.127109593726041,9.147136588012373,-9369.75309363,5277.05500075,-14646.80809438,-6342.12450806,-8304.68358632,0.341429
-1.9078719707996468,7.338548297737062,9.593338372793463,-9580.91317353,6004.43527076,-15585.34844429,-6348.63530237,-9236.71314192,0.341429
-2.0178386886860835,7.549987001748082,10.039540157574553,-9770.82025929,6248.4588201,-16019.27907939,-6213.57169218,-9805.70738721,0.341429
-2.12780540657252,7.7614257057591045,10.485741942355647,-12368.20548723,3500.69634152,-15868.90182875,-5789.64661462,-10079.25521414,0.341429
-2.2377721244589566,7.972864409770125,10.931943727136737,-14873.70106464,389.28077142,-15262.98183605,-5139.81310695,-10123.1687291,0.341429
-2.347738842345393,8.184303113781146,11.378145511917827,-15561.39800878,-1086.03211155,-14475.36589723,-4487.15847536,-9988.20742187,0.341429
-2.4577055602318296,8.395741817792167,11.82434729669892,-14679.19085906,-764.29556748,-13914.89529158,-4216.6624193,-9698.23287228,0.341429
-2.567672278118266,8.607180521803189,12.270549081480011,-10123.76882215,4013.361423,-14137.13024515,-4894.70439156,-9242.42585358,0.341429
-2.6776389960047027,8.81861922581421,12.716750866261101,27410.01364279,43172.51176517,-15762.49812238,-7187.95456641,-8574.54355597,0.341429
0.437351030044383,3.4060839065056356,0.22310089239054565,8592591.07317377,8614182.39195944,-21591.31878566,-16460.20886648,-5131.10991918,0.341429
0.32738431215794644,3.617522610516657,0.6693026771716369,3577554.15614856,3604129.28871547,-26575.13256691,-22888.99462667,-3686.13794024,0.341429
0.21741759427150983,3.828961314527678,1.1155044619527283,-12545.69524486,-361.40537626,-12184.2898686,-10406.87585438,-1777.41401422,0.341429
0.10745087638507331,4.0404000185386995,1.5617062467338194,26249.40980018,-435.1005971,26684.51039728,26094.33883558,590.1715617,0.341429
-0.002515841501363303,4.251838722549721,2.0079080315149107,29816.53555536,-486.03320269,30302.56875806,26975.14253916,3327.4262189,0.341429
-0.11248255938779991,4.463277426560742,2.4541098162960022,-26237.65359032,-333.94880295,-25903.70478737,-32156.49400996,6252.78922259,0.341429
-0.22244927727423644,4.674716130571762,2.9003116010770933,7341094.41412754,7417041.22858916,-75946.81446162,-85051.81429406,9104.99983244,0.341429
-0.3324159951606729,4.886154834582784,3.3465133858581844,205199.05793624,242435.31800573,-37236.26006949,-48814.49308086,11578.23301137,0.341429
-0.4423827130471095,5.097593538593805,3.7927151706392754,109290.7823813,90290.40021656,19000.38216474,5625.65629312,13374.72587162,0.341429
-0.5523494309335462,5.309032242604826,4.238916955420367,2340609.54410557,2291279.53922346,49330.00488211,35066.96697231,14263.0379098,0.341429
-0.6623161488199827,5.5204709466158475,4.6851187402014585,10123224.37401883,10073576.47061902,49647.90339982,35521.71965209,14126.18374772,0.341429
-0.7722828667064192,5.731909650626869,5.1313205249825495,145183.97398695,114030.05615138,31153.91783557,18168.4701497,12985.44768587,0.341429
-0.8822495845928557,5.94334835463789,5.577522309763641,6679954.35934456,6664759.45681974,15194.90252482,4202.00908364,10992.89344118,0.341429
-0.9922163024792924,6.154787058648911,6.023724094544733,918052.79846253,913404.19229004,4648.60617249,-3747.11962643,8395.72579892,0.341429
-1.1021830203657288,6.366225762659932,6.469925879325823,365544.17808445,368694.86499015,-3150.6869057,-8635.09905013,5484.41214444,0.341429
-1.2121497382521658,6.577664466670954,6.916127664106916,305337.07897978,312661.02209391,-7323.94311414,-9864.10081091,2540.15769678,0.341429
-1.3221164561386023,6.789103170681974,7.362329448888007,333152.67002745,341548.53342225,-8395.86339479,-8190.73677592,-205.12661888,0.341429
-1.4320831740250386,7.0005418746929955,7.808531233669098,292350.48427183,301093.60145027,-8743.11717844,-6153.20351135,-2589.91366709,0.341429
-1.5420498919114756,7.211980578704017,8.254733018450189,133519.72887364,143344.14345327,-9824.41457963,-5298.31545138,-4526.09912825,0.341429
-1.6520166097979119,7.423419282715038,8.70093480323128,51089.65541679,62560.20728299,-11470.5518662,-5480.86996995,-5989.68189625,0.341429
-1.7619833276843486,7.634857986726059,9.147136588012373,34743.24338602,47716.88714263,-12973.64375661,-5967.89296477,-7005.75079184,0.341429
-1.8719500455707851,7.846296690737081,9.593338372793463,39485.91859297,53438.27579663,-13952.35720366,-6319.914058,-7632.44314566,0.341429
-1.9819167634572217,8.057735394748102,10.039540157574553,29600.77629568,43995.66320184,-14394.88690616,-6449.26958136,-7945.6173248,0.341429
-2.0918834813436584,8.269174098759123,10.485741942355647,5542.32890229,19844.9982842,-14302.66938191,-6278.64020945,-8024.02917247,0.341429
-2.201850199230095,8.480612802770144,10.931943727136737,-8950.23983616,4689.20864895,-13639.44848511,-5704.81828466,-7934.63020045,0.341429
